0.439,0.31,0.213,0.138,0.087,0.054,0.044,0.036,0.03,0.026,0.179,0.219,0.28,0.336,0.365,4.291,11.253,29.147,69.904,153.532,1.594,2.6,4.199,6.602,10.142,0.003,0.002,0.001,0.001,0.001,0.989,0.972,0.927,0.823,0.605,2
0.458,0.344,0.251,0.183,0.145,0.065,0.053,0.045,0.038,0.035,0.142,0.171,0.214,0.252,0.275,3.897,8.951,19.518,39.761,72.072,1.494,2.295,3.429,4.951,6.607,0.004,0.003,0.002,0.001,0.001,0.982,0.96,0.913,0.822,0.68,2
0.382,0.268,0.188,0.142,0.105,0.061,0.049,0.041,0.036,0.034,0.168,0.203,0.249,0.28,0.285,6.395,16.408,36.452,69.941,111.179,1.958,3.163,4.759,6.608,8.513,0.004,0.002,0.002,0.001,0.001,0.96,0.898,0.773,0.566,0.318,2
0.478,0.361,0.268,0.196,0.147,0.074,0.061,0.051,0.044,0.04,0.13,0.155,0.192,0.222,0.238,3.333,7.677,16.784,34.924,63.982,1.397,2.137,3.172,4.596,6.324,0.006,0.004,0.003,0.002,0.002,0.977,0.947,0.884,0.76,0.563,2
0.407,0.293,0.207,0.143,0.086,0.045,0.037,0.032,0.028,0.025,0.208,0.255,0.322,0.385,0.428,5.726,14.626,35.377,81.153,186.497,1.83,2.923,4.537,6.944,10.838,0.002,0.001,0.001,0.001,0.001,0.992,0.98,0.952,0.893,0.767,3
0.521,0.4,0.294,0.206,0.135,0.067,0.056,0.047,0.04,0.036,0.146,0.175,0.219,0.26,0.286,2.635,5.981,13.848,33.8,84.661,1.216,1.868,2.878,4.511,7.207,0.005,0.003,0.002,0.002,0.001,0.994,0.988,0.973,0.94,0.873,3
0.512,0.389,0.284,0.198,0.117,0.062,0.052,0.044,0.038,0.033,0.174,0.207,0.257,0.299,0.328,3.057,7.665,19.302,51.62,156.499,1.289,2.057,3.263,5.373,9.685,0.004,0.003,0.002,0.001,0.001,0.998,0.995,0.988,0.972,0.932,3
0.439,0.316,0.223,0.156,0.12,0.063,0.051,0.042,0.036,0.032,0.163,0.198,0.252,0.301,0.323,4.19,10.111,24.827,58.558,115.967,1.585,2.492,3.91,5.988,8.385,0.004,0.003,0.002,0.001,0.001,0.981,0.954,0.886,0.73,0.471,3
0.476,0.368,0.273,0.197,0.134,0.075,0.062,0.053,0.045,0.041,0.139,0.164,0.198,0.227,0.241,3.705,8.246,17.446,36.234,77.964,1.426,2.131,3.159,4.665,6.92,0.006,0.004,0.003,0.002,0.002,0.976,0.946,0.885,0.755,0.454,3
0.533,0.402,0.285,0.198,0.134,0.054,0.044,0.036,0.03,0.026,0.17,0.211,0.278,0.346,0.398,2.521,6.369,16.255,41.522,102.208,1.182,1.9,3.052,4.892,7.725,0.003,0.002,0.001,0.001,0.001,0.997,0.992,0.979,0.947,0.874,3
0.41,0.275,0.18,0.123,0.088,0.057,0.044,0.035,0.03,0.028,0.189,0.236,0.303,0.351,0.361,5.248,15.205,40.426,93.912,170.489,1.771,3.041,4.983,7.587,10.5,0.003,0.002,0.001,0.001,0.001,0.979,0.939,0.837,0.62,0.293,3
0.53,0.397,0.284,0.195,0.134,0.073,0.059,0.05,0.043,0.038,0.158,0.194,0.249,0.306,0.347,2.435,6.1,15.412,39.647,105.498,1.178,1.893,3.014,4.842,7.891,0.005,0.004,0.002,0.002,0.001,0.995,0.986,0.965,0.909,0.751,3
0.412,0.284,0.189,0.129,0.085,0.047,0.038,0.031,0.027,0.023,0.266,0.316,0.389,0.451,0.486,6.156,18.439,57.96,189.579,615.192,1.861,3.211,5.623,9.962,17.532,0.002,0.001,0.001,0.001,0.001,0.997,0.991,0.973,0.912,0.672,3
0.441,0.316,0.212,0.129,0.076,0.049,0.039,0.031,0.025,0.022,0.203,0.251,0.326,0.403,0.457,4.577,12.288,32.413,87.469,235.162,1.605,2.634,4.342,7.299,12.265,0.002,0.002,0.001,0.001,0.0,0.993,0.98,0.948,0.857,0.61,3
0.564,0.432,0.308,0.221,0.167,0.088,0.072,0.058,0.049,0.043,0.11,0.136,0.177,0.217,0.241,1.983,4.672,11.368,26.82,61.083,1.052,1.659,2.625,4.026,5.947,0.008,0.005,0.003,0.002,0.002,0.985,0.963,0.91,0.786,0.511,3
0.57,0.469,0.376,0.281,0.208,0.089,0.077,0.067,0.058,0.052,0.099,0.117,0.143,0.166,0.175,1.874,3.67,7.323,15.369,31.533,1.025,1.456,2.058,3.002,4.303,0.008,0.006,0.004,0.003,0.003,0.985,0.971,0.942,0.877,0.742,3
0.571,0.42,0.283,0.183,0.12,0.077,0.062,0.049,0.04,0.036,0.144,0.177,0.229,0.274,0.297,1.916,5.041,14.148,38.571,101.622,1.026,1.715,2.922,4.866,7.809,0.006,0.004,0.002,0.002,0.001,0.994,0.984,0.956,0.879,0.661,3
0.491,0.378,0.263,0.171,0.117,0.066,0.055,0.045,0.035,0.03,0.147,0.179,0.234,0.294,0.332,3.023,7.012,18.01,48.811,116.569,1.331,2.037,3.291,5.48,8.572,0.004,0.003,0.002,0.001,0.001,0.988,0.972,0.929,0.811,0.562,3
0.488,0.351,0.239,0.156,0.096,0.053,0.043,0.035,0.03,0.026,0.183,0.222,0.283,0.336,0.377,3.214,8.208,20.866,54.272,143.816,1.358,2.218,3.588,5.847,9.691,0.003,0.002,0.001,0.001,0.001,0.996,0.99,0.975,0.937,0.848,3
0.571,0.443,0.327,0.22,0.143,0.07,0.058,0.048,0.041,0.037,0.128,0.156,0.197,0.23,0.25,2.013,4.559,10.368,23.827,56.934,1.026,1.59,2.464,3.869,6.086,0.005,0.003,0.002,0.002,0.001,0.994,0.988,0.973,0.943,0.884,3
0.488,0.367,0.269,0.184,0.111,0.053,0.044,0.038,0.032,0.029,0.197,0.233,0.286,0.334,0.361,3.63,9.518,25.604,72.749,211.639,1.405,2.249,3.607,6.022,10.533,0.003,0.002,0.001,0.001,0.001,0.997,0.992,0.979,0.943,0.845,3
0.522,0.408,0.305,0.227,0.168,0.083,0.069,0.058,0.049,0.043,0.102,0.124,0.157,0.191,0.212,2.382,5.098,10.974,23.431,48.25,1.185,1.76,2.613,3.833,5.497,0.007,0.005,0.003,0.002,0.002,0.979,0.955,0.903,0.791,0.567,3
0.418,0.294,0.205,0.137,0.09,0.043,0.034,0.028,0.024,0.022,0.223,0.273,0.35,0.423,0.466,5.11,13.333,32.188,73.593,149.579,1.734,2.832,4.437,6.81,9.911,0.002,0.001,0.001,0.001,0.0,0.995,0.986,0.967,0.925,0.85,3
0.459,0.316,0.203,0.12,0.076,0.043,0.034,0.027,0.022,0.02,0.237,0.293,0.377,0.454,0.49,4.112,11.855,34.101,97.326,264.985,1.53,2.625,4.502,7.677,12.711,0.002,0.001,0.001,0.001,0.0,0.997,0.991,0.974,0.928,0.81,3
0.516,0.39,0.28,0.188,0.141,0.07,0.058,0.047,0.039,0.034,0.122,0.149,0.188,0.228,0.261,2.53,5.753,13.445,31.213,65.393,1.219,1.877,2.904,4.485,6.479,0.005,0.003,0.002,0.002,0.001,0.988,0.972,0.935,0.846,0.671,3
0.442,0.328,0.236,0.173,0.128,0.055,0.046,0.038,0.033,0.029,0.177,0.212,0.265,0.314,0.352,4.361,10.004,22.119,47.562,106.536,1.597,2.447,3.676,5.363,7.975,0.003,0.002,0.001,0.001,0.001,0.99,0.976,0.947,0.887,0.751,3
0.546,0.418,0.296,0.198,0.131,0.076,0.063,0.051,0.043,0.038,0.125,0.156,0.206,0.261,0.298,2.155,5.27,13.595,35.453,89.191,1.108,1.756,2.834,4.611,7.429,0.006,0.004,0.003,0.002,0.001,0.991,0.979,0.945,0.856,0.634,3
0.51,0.372,0.255,0.168,0.106,0.066,0.053,0.044,0.037,0.033,0.156,0.191,0.242,0.293,0.328,2.717,7.073,18.585,49.018,126.554,1.254,2.055,3.369,5.504,8.933,0.004,0.003,0.002,0.001,0.001,0.994,0.985,0.962,0.902,0.752,3
0.503,0.38,0.271,0.19,0.122,0.068,0.056,0.045,0.037,0.031,0.136,0.166,0.212,0.255,0.286,2.763,6.548,15.595,36.038,86.046,1.274,1.982,3.089,4.748,7.456,0.005,0.003,0.002,0.001,0.001,0.988,0.971,0.932,0.844,0.633,3
0.491,0.363,0.256,0.178,0.12,0.057,0.047,0.039,0.034,0.03,0.171,0.207,0.263,0.312,0.339,2.971,7.132,17.401,41.952,108.035,1.327,2.089,3.289,5.125,8.155,0.003,0.002,0.002,0.001,0.001,0.996,0.99,0.976,0.946,0.878,3
0.443,0.322,0.227,0.151,0.109,0.058,0.047,0.038,0.032,0.029,0.16,0.196,0.254,0.31,0.341,4.174,10.263,25.482,62.317,139.357,1.571,2.485,3.917,6.156,9.116,0.003,0.002,0.001,0.001,0.001,0.986,0.965,0.913,0.783,0.504,3
0.528,0.421,0.305,0.203,0.116,0.056,0.048,0.041,0.035,0.03,0.174,0.206,0.254,0.303,0.336,2.372,4.991,11.896,32.481,98.793,1.171,1.715,2.675,4.461,8.001,0.003,0.002,0.002,0.001,0.001,0.997,0.994,0.987,0.97,0.923,3
0.466,0.346,0.251,0.186,0.152,0.077,0.063,0.053,0.046,0.044,0.137,0.165,0.206,0.231,0.23,3.419,8.028,17.912,35.808,57.036,1.435,2.223,3.343,4.753,5.993,0.006,0.004,0.003,0.002,0.002,0.975,0.941,0.867,0.727,0.557,3
0.434,0.322,0.228,0.15,0.1,0.047,0.039,0.033,0.028,0.025,0.242,0.289,0.357,0.416,0.446,4.787,11.883,29.672,78.608,221.566,1.664,2.621,4.139,6.769,11.352,0.002,0.002,0.001,0.001,0.001,0.996,0.991,0.978,0.947,0.868,3
0.42,0.303,0.213,0.145,0.093,0.046,0.037,0.03,0.025,0.021,0.22,0.269,0.344,0.416,0.465,5.064,12.402,30.338,74.131,177.06,1.714,2.721,4.268,6.701,10.565,0.002,0.001,0.001,0.001,0.0,0.992,0.98,0.951,0.88,0.72,3
0.593,0.473,0.354,0.248,0.178,0.085,0.071,0.059,0.05,0.045,0.097,0.117,0.148,0.177,0.198,1.628,3.571,8.153,19.762,48.255,0.946,1.438,2.206,3.443,5.356,0.007,0.005,0.003,0.003,0.002,0.992,0.982,0.959,0.902,0.766,3
0.445,0.316,0.22,0.15,0.11,0.061,0.049,0.041,0.035,0.032,0.165,0.202,0.257,0.308,0.33,4.024,10.321,25.435,57.38,110.77,1.556,2.523,3.972,6.003,8.417,0.004,0.002,0.002,0.001,0.001,0.985,0.962,0.906,0.785,0.574,3
0.405,0.273,0.182,0.124,0.087,0.046,0.036,0.03,0.025,0.023,0.214,0.263,0.335,0.403,0.448,5.429,14.806,37.667,89.523,217.102,1.808,3.023,4.867,7.566,11.691,0.002,0.001,0.001,0.001,0.001,0.991,0.976,0.938,0.855,0.643,3
0.39,0.283,0.195,0.134,0.085,0.038,0.031,0.026,0.023,0.02,0.268,0.319,0.395,0.46,0.493,6.147,15.266,37.39,88.908,221.476,1.916,3.019,4.73,7.283,11.615,0.001,0.001,0.001,0.001,0.0,0.996,0.989,0.974,0.943,0.876,3
0.473,0.333,0.234,0.166,0.121,0.051,0.041,0.034,0.029,0.026,0.216,0.267,0.342,0.413,0.452,3.402,8.715,20.882,46.833,96.79,1.42,2.322,3.618,5.457,7.857,0.003,0.002,0.001,0.001,0.001,0.995,0.988,0.971,0.934,0.866,3
0.493,0.36,0.254,0.182,0.126,0.061,0.049,0.04,0.034,0.031,0.175,0.216,0.28,0.342,0.379,3.013,7.622,18.879,44.91,104.766,1.328,2.146,3.394,5.213,7.941,0.004,0.002,0.002,0.001,0.001,0.993,0.984,0.959,0.904,0.785,3
0.474,0.346,0.241,0.161,0.091,0.049,0.039,0.033,0.028,0.025,0.237,0.286,0.355,0.415,0.453,3.776,10.127,26.493,67.435,170.271,1.458,2.391,3.85,6.145,10.006,0.002,0.002,0.001,0.001,0.001,0.996,0.99,0.974,0.935,0.84,3
0.454,0.338,0.249,0.174,0.12,0.05,0.042,0.035,0.03,0.027,0.194,0.234,0.295,0.354,0.392,3.884,9.271,21.971,51.824,118.432,1.517,2.353,3.595,5.487,8.386,0.003,0.002,0.001,0.001,0.001,0.994,0.987,0.969,0.927,0.835,3
0.391,0.274,0.185,0.129,0.107,0.052,0.042,0.034,0.03,0.028,0.183,0.223,0.283,0.334,0.351,5.759,14.646,35.322,71.128,113.739,1.876,3.024,4.753,6.793,8.6,0.003,0.002,0.001,0.001,0.001,0.981,0.952,0.885,0.77,0.64,3
0.535,0.406,0.303,0.224,0.165,0.092,0.076,0.063,0.055,0.05,0.102,0.123,0.155,0.183,0.193,2.296,5.432,12.299,27.035,57.0,1.15,1.803,2.725,4.018,5.776,0.009,0.006,0.004,0.003,0.002,0.977,0.946,0.875,0.719,0.39,3
0.487,0.345,0.236,0.157,0.116,0.059,0.047,0.038,0.031,0.028,0.157,0.196,0.258,0.32,0.355,3.136,8.467,22.16,55.077,112.765,1.355,2.261,3.682,5.839,8.417,0.003,0.002,0.001,0.001,0.001,0.991,0.976,0.939,0.848,0.689,3
0.538,0.412,0.296,0.192,0.126,0.063,0.052,0.043,0.036,0.031,0.151,0.179,0.224,0.275,0.32,2.301,5.365,13.317,35.316,89.132,1.143,1.779,2.813,4.644,7.47,0.004,0.003,0.002,0.001,0.001,0.996,0.99,0.975,0.932,0.829,3
0.507,0.388,0.28,0.19,0.111,0.054,0.045,0.037,0.031,0.026,0.182,0.22,0.281,0.34,0.384,2.943,7.136,18.045,44.952,109.795,1.285,2.002,3.171,5.072,8.286,0.003,0.002,0.001,0.001,0.001,0.996,0.99,0.975,0.939,0.861,3
0.452,0.326,0.224,0.14,0.09,0.044,0.035,0.028,0.023,0.019,0.263,0.324,0.422,0.507,0.534,4.644,13.16,38.446,107.741,260.726,1.599,2.67,4.538,7.729,12.556,0.002,0.001,0.001,0.001,0.0,0.996,0.988,0.966,0.905,0.769,3
0.499,0.368,0.26,0.173,0.115,0.059,0.048,0.039,0.033,0.029,0.188,0.233,0.303,0.375,0.422,3.043,7.692,19.635,49.758,125.195,1.317,2.116,3.379,5.409,8.55,0.003,0.002,0.002,0.001,0.001,0.996,0.99,0.974,0.937,0.85,3
0.564,0.442,0.324,0.217,0.14,0.066,0.056,0.047,0.04,0.035,0.164,0.201,0.259,0.313,0.347,2.309,5.839,15.763,42.744,116.707,1.096,1.753,2.876,4.831,8.264,0.004,0.003,0.002,0.002,0.001,0.998,0.995,0.987,0.968,0.924,3
0.496,0.373,0.269,0.191,0.129,0.057,0.047,0.04,0.035,0.031,0.151,0.182,0.227,0.267,0.301,2.983,7.012,15.722,33.805,75.325,1.316,2.042,3.103,4.606,6.995,0.003,0.002,0.002,0.001,0.001,0.994,0.986,0.97,0.939,0.879,3
0.416,0.296,0.211,0.142,0.105,0.059,0.047,0.039,0.033,0.03,0.174,0.212,0.267,0.316,0.344,4.97,12.572,30.329,66.023,123.221,1.728,2.761,4.287,6.438,8.849,0.003,0.002,0.002,0.001,0.001,0.98,0.95,0.879,0.741,0.527,3
0.496,0.367,0.261,0.175,0.119,0.059,0.049,0.041,0.036,0.031,0.162,0.197,0.254,0.308,0.347,2.917,7.198,17.839,44.272,117.951,1.31,2.087,3.292,5.245,8.627,0.004,0.002,0.002,0.001,0.001,0.995,0.989,0.974,0.939,0.851,3
0.491,0.373,0.269,0.193,0.127,0.047,0.039,0.032,0.027,0.024,0.206,0.25,0.317,0.376,0.411,3.117,7.313,17.126,37.308,79.818,1.345,2.071,3.193,4.793,7.121,0.002,0.002,0.001,0.001,0.001,0.997,0.992,0.982,0.963,0.925,3
0.423,0.299,0.204,0.141,0.1,0.055,0.044,0.036,0.031,0.028,0.18,0.22,0.282,0.333,0.358,4.681,12.091,29.49,64.41,136.894,1.68,2.721,4.282,6.354,9.208,0.003,0.002,0.001,0.001,0.001,0.986,0.964,0.912,0.809,0.603,3
0.505,0.416,0.325,0.234,0.159,0.064,0.056,0.048,0.04,0.035,0.141,0.167,0.211,0.26,0.294,2.73,5.099,10.703,25.451,61.206,1.266,1.741,2.513,3.847,5.947,0.004,0.003,0.002,0.002,0.001,0.991,0.983,0.966,0.921,0.82,3
0.481,0.378,0.283,0.199,0.143,0.053,0.045,0.038,0.032,0.028,0.184,0.22,0.276,0.332,0.373,3.234,6.863,15.075,34.251,78.583,1.38,2.023,3.006,4.55,6.843,0.003,0.002,0.001,0.001,0.001,0.994,0.988,0.974,0.942,0.87,3
0.502,0.396,0.297,0.227,0.162,0.072,0.061,0.051,0.045,0.04,0.124,0.146,0.178,0.203,0.219,2.996,6.297,12.937,25.823,55.303,1.301,1.912,2.782,3.958,5.801,0.005,0.004,0.003,0.002,0.002,0.983,0.965,0.929,0.859,0.708,3
0.504,0.386,0.287,0.202,0.133,0.057,0.048,0.041,0.036,0.031,0.16,0.192,0.244,0.294,0.333,2.856,6.558,16.158,42.618,120.826,1.28,1.96,3.054,4.927,8.445,0.003,0.002,0.002,0.001,0.001,0.996,0.992,0.982,0.955,0.892,3
0.476,0.339,0.235,0.154,0.096,0.053,0.043,0.035,0.029,0.025,0.184,0.228,0.295,0.356,0.398,3.607,9.854,27.846,78.179,205.372,1.44,2.404,4.042,6.81,11.29,0.003,0.002,0.001,0.001,0.001,0.994,0.984,0.953,0.864,0.633,3
0.463,0.347,0.254,0.172,0.113,0.061,0.05,0.042,0.035,0.031,0.171,0.203,0.253,0.297,0.32,3.911,9.415,22.896,55.691,121.284,1.499,2.328,3.609,5.688,8.703,0.004,0.003,0.002,0.001,0.001,0.987,0.967,0.918,0.791,0.525,3
0.448,0.328,0.235,0.172,0.116,0.051,0.041,0.034,0.03,0.027,0.201,0.243,0.304,0.355,0.387,3.889,9.672,23.323,52.656,110.047,1.531,2.424,3.743,5.597,8.212,0.003,0.002,0.001,0.001,0.001,0.994,0.984,0.963,0.92,0.85,3
0.437,0.316,0.223,0.146,0.093,0.044,0.036,0.03,0.026,0.023,0.256,0.309,0.383,0.443,0.47,5.054,12.55,29.566,69.828,176.908,1.65,2.629,4.091,6.389,10.3,0.002,0.001,0.001,0.001,0.001,0.995,0.988,0.973,0.941,0.865,3
0.512,0.401,0.301,0.223,0.151,0.073,0.063,0.055,0.049,0.045,0.124,0.147,0.182,0.216,0.238,2.652,5.69,12.118,26.355,63.117,1.242,1.843,2.71,3.979,6.251,0.005,0.004,0.003,0.002,0.002,0.993,0.985,0.97,0.941,0.879,3
0.465,0.345,0.255,0.193,0.128,0.061,0.051,0.043,0.038,0.034,0.172,0.205,0.253,0.288,0.302,3.924,9.096,19.22,37.028,75.514,1.495,2.307,3.394,4.757,6.923,0.004,0.003,0.002,0.001,0.001,0.989,0.975,0.947,0.903,0.823,3
0.457,0.323,0.217,0.151,0.106,0.049,0.04,0.034,0.029,0.027,0.238,0.284,0.345,0.389,0.416,4.126,11.297,29.225,78.323,231.937,1.539,2.581,4.21,6.96,11.921,0.002,0.002,0.001,0.001,0.001,0.998,0.995,0.989,0.976,0.943,3
0.453,0.322,0.222,0.153,0.108,0.054,0.043,0.034,0.029,0.026,0.189,0.236,0.307,0.363,0.401,3.824,10.082,25.669,56.85,111.865,1.512,2.482,3.981,5.958,8.478,0.003,0.002,0.001,0.001,0.001,0.99,0.975,0.936,0.857,0.712,3
0.576,0.465,0.361,0.271,0.209,0.096,0.081,0.069,0.059,0.052,0.098,0.12,0.15,0.169,0.182,1.82,3.985,8.905,20.219,43.376,1.006,1.503,2.247,3.351,4.824,0.009,0.007,0.005,0.004,0.003,0.982,0.959,0.909,0.788,0.534,3
0.606,0.483,0.366,0.273,0.201,0.089,0.074,0.062,0.054,0.049,0.098,0.119,0.152,0.181,0.191,1.471,3.282,7.535,17.118,35.378,0.899,1.38,2.109,3.188,4.668,0.008,0.006,0.004,0.003,0.002,0.991,0.981,0.957,0.904,0.818,3
0.504,0.396,0.293,0.202,0.129,0.063,0.054,0.045,0.039,0.033,0.136,0.163,0.208,0.255,0.288,2.799,6.152,14.724,36.773,87.953,1.278,1.9,2.928,4.639,7.366,0.004,0.003,0.002,0.001,0.001,0.992,0.982,0.958,0.895,0.758,3
0.52,0.407,0.31,0.235,0.176,0.083,0.07,0.058,0.05,0.046,0.091,0.11,0.14,0.167,0.183,2.422,5.04,10.741,22.578,41.135,1.197,1.758,2.576,3.719,5.024,0.007,0.005,0.003,0.003,0.002,0.978,0.953,0.901,0.795,0.635,3
0.445,0.336,0.238,0.163,0.092,0.049,0.042,0.036,0.031,0.026,0.253,0.301,0.374,0.445,0.491,4.508,10.98,28.451,80.557,246.491,1.61,2.513,4.044,6.795,12.312,0.002,0.002,0.001,0.001,0.001,0.998,0.996,0.99,0.976,0.94,3
0.459,0.326,0.216,0.144,0.1,0.061,0.048,0.039,0.032,0.028,0.178,0.222,0.293,0.361,0.391,3.721,9.975,26.877,68.03,142.634,1.486,2.454,4.042,6.445,9.471,0.004,0.002,0.001,0.001,0.001,0.987,0.964,0.903,0.753,0.485,3
0.485,0.36,0.26,0.189,0.128,0.053,0.043,0.036,0.031,0.027,0.19,0.232,0.294,0.35,0.382,3.304,7.995,18.338,40.153,90.113,1.38,2.176,3.324,4.923,7.506,0.003,0.002,0.001,0.001,0.001,0.995,0.988,0.972,0.94,0.869,3
0.488,0.357,0.248,0.174,0.121,0.047,0.038,0.031,0.027,0.023,0.22,0.27,0.346,0.417,0.467,3.651,10.241,29.117,84.926,263.247,1.407,2.341,3.906,6.535,11.467,0.002,0.001,0.001,0.001,0.001,0.998,0.994,0.985,0.958,0.88,3
0.403,0.292,0.21,0.152,0.117,0.06,0.049,0.042,0.036,0.033,0.182,0.216,0.26,0.294,0.305,5.67,13.997,31.474,66.8,113.171,1.829,2.869,4.284,6.206,8.117,0.004,0.002,0.002,0.001,0.001,0.979,0.947,0.877,0.73,0.529,3
0.432,0.315,0.22,0.155,0.108,0.061,0.05,0.041,0.035,0.03,0.169,0.205,0.258,0.308,0.345,4.538,10.985,26.017,61.593,139.721,1.641,2.578,4.006,6.164,9.345,0.004,0.002,0.002,0.001,0.001,0.982,0.956,0.897,0.758,0.465,3
0.504,0.373,0.265,0.189,0.105,0.058,0.048,0.04,0.035,0.032,0.139,0.167,0.211,0.256,0.289,2.772,6.788,16.683,42.555,115.439,1.274,2.026,3.194,5.075,8.615,0.003,0.002,0.002,0.001,0.001,0.996,0.989,0.975,0.939,0.848,3
0.475,0.345,0.235,0.156,0.108,0.055,0.045,0.037,0.031,0.027,0.185,0.228,0.293,0.352,0.386,3.439,8.659,22.047,52.875,121.025,1.418,2.28,3.683,5.786,8.758,0.003,0.002,0.001,0.001,0.001,0.992,0.98,0.95,0.881,0.735,3
0.454,0.326,0.219,0.149,0.108,0.053,0.042,0.035,0.03,0.027,0.193,0.235,0.296,0.353,0.385,3.958,9.939,23.595,53.982,114.395,1.525,2.453,3.855,5.852,8.584,0.003,0.002,0.001,0.001,0.001,0.993,0.983,0.96,0.908,0.812,3
0.477,0.352,0.243,0.16,0.098,0.057,0.047,0.038,0.031,0.026,0.173,0.211,0.275,0.345,0.4,3.413,8.303,21.563,57.382,153.83,1.412,2.223,3.597,5.903,9.8,0.003,0.002,0.001,0.001,0.001,0.991,0.979,0.945,0.854,0.6,3
0.506,0.387,0.281,0.196,0.141,0.074,0.061,0.05,0.043,0.038,0.124,0.152,0.194,0.229,0.246,2.761,6.349,14.632,32.215,66.8,1.269,1.947,2.987,4.483,6.505,0.006,0.004,0.003,0.002,0.001,0.982,0.959,0.905,0.791,0.574,3
0.48,0.343,0.236,0.162,0.119,0.062,0.05,0.041,0.034,0.03,0.149,0.184,0.241,0.292,0.321,3.316,8.531,21.834,52.441,111.389,1.393,2.274,3.674,5.725,8.339,0.004,0.003,0.002,0.001,0.001,0.987,0.968,0.917,0.799,0.568,3
0.444,0.331,0.243,0.176,0.113,0.055,0.045,0.038,0.032,0.028,0.194,0.233,0.292,0.346,0.373,4.347,10.38,23.425,51.142,108.876,1.591,2.462,3.69,5.493,8.297,0.003,0.002,0.001,0.001,0.001,0.99,0.977,0.948,0.887,0.763,3
0.601,0.484,0.366,0.256,0.162,0.097,0.081,0.066,0.054,0.046,0.116,0.139,0.176,0.209,0.228,1.668,3.939,9.993,25.859,67.696,0.937,1.452,2.303,3.719,6.124,0.009,0.007,0.004,0.003,0.002,0.99,0.976,0.938,0.835,0.549,3
0.459,0.321,0.218,0.144,0.11,0.063,0.051,0.042,0.036,0.033,0.245,0.293,0.359,0.408,0.427,4.856,15.045,48.957,161.287,550.516,1.603,2.799,4.952,8.825,15.946,0.004,0.003,0.002,0.001,0.001,0.998,0.996,0.987,0.96,0.876,3
0.477,0.355,0.251,0.173,0.119,0.052,0.043,0.036,0.031,0.028,0.192,0.229,0.285,0.335,0.364,3.597,8.37,19.369,44.936,111.304,1.408,2.182,3.389,5.254,8.172,0.003,0.002,0.001,0.001,0.001,0.995,0.989,0.976,0.949,0.893,3
0.45,0.32,0.231,0.167,0.126,0.049,0.04,0.033,0.028,0.026,0.197,0.242,0.306,0.357,0.391,4.15,10.764,25.458,53.43,105.812,1.557,2.528,3.878,5.665,7.883,0.002,0.002,0.001,0.001,0.001,0.993,0.983,0.961,0.919,0.848,3
0.394,0.27,0.18,0.119,0.071,0.038,0.03,0.025,0.021,0.018,0.299,0.364,0.457,0.533,0.574,6.041,16.351,42.562,102.921,223.5,1.899,3.151,5.112,8.029,12.16,0.001,0.001,0.001,0.0,0.0,0.995,0.985,0.962,0.91,0.808,3
0.486,0.365,0.267,0.192,0.14,0.07,0.057,0.048,0.041,0.036,0.127,0.154,0.191,0.221,0.243,3.237,7.594,16.431,33.255,65.772,1.362,2.104,3.148,4.569,6.522,0.005,0.003,0.002,0.002,0.001,0.982,0.957,0.908,0.814,0.637,3
0.457,0.332,0.229,0.151,0.098,0.044,0.037,0.031,0.027,0.024,0.246,0.292,0.359,0.412,0.443,4.214,11.557,33.612,105.469,343.155,1.543,2.532,4.233,7.32,13.25,0.002,0.001,0.001,0.001,0.001,0.998,0.996,0.99,0.971,0.916,3
0.418,0.294,0.199,0.134,0.081,0.043,0.035,0.029,0.025,0.022,0.303,0.358,0.435,0.497,0.525,6.933,17.807,44.146,112.892,314.418,1.88,3.077,4.973,8.083,13.923,0.002,0.001,0.001,0.001,0.0,0.997,0.993,0.985,0.966,0.926,3
0.42,0.29,0.186,0.111,0.068,0.047,0.037,0.03,0.025,0.023,0.259,0.312,0.395,0.467,0.502,5.362,15.618,45.958,133.096,367.987,1.761,3.012,5.175,8.818,14.474,0.002,0.001,0.001,0.001,0.001,0.995,0.985,0.953,0.858,0.577,3
0.525,0.395,0.285,0.203,0.129,0.054,0.044,0.037,0.031,0.028,0.18,0.22,0.284,0.344,0.388,2.578,6.422,16.01,37.521,93.143,1.203,1.921,3.038,4.681,7.497,0.003,0.002,0.001,0.001,0.001,0.997,0.993,0.983,0.962,0.909,3
0.383,0.247,0.154,0.101,0.065,0.044,0.035,0.028,0.024,0.022,0.287,0.348,0.433,0.501,0.528,6.305,19.049,55.325,158.599,446.393,1.944,3.414,5.841,9.73,15.962,0.002,0.001,0.001,0.001,0.0,0.997,0.992,0.98,0.947,0.866,3
0.509,0.379,0.274,0.208,0.156,0.058,0.047,0.039,0.034,0.031,0.19,0.229,0.285,0.33,0.358,2.752,6.716,15.419,32.0,65.967,1.262,2.004,3.065,4.409,6.233,0.003,0.002,0.002,0.001,0.001,0.996,0.991,0.98,0.959,0.921,3
0.483,0.361,0.252,0.168,0.095,0.046,0.038,0.032,0.027,0.023,0.219,0.263,0.336,0.409,0.46,3.358,8.335,21.868,60.107,180.249,1.39,2.199,3.569,5.935,10.514,0.002,0.001,0.001,0.001,0.001,0.998,0.995,0.988,0.97,0.923,3
